"","plotid","Date","species","cluster","tag","status","stemestdbh","stemslc","stemdbh2012","X","Y","dbh04","dbh05","dbh12","slc04","umcact04","osSR04","usSR04","cover06","rdays2004","amou2004","rsAvgPrec","rsTotPrec","rsAvgTmin","rsAvgTmax","slope","aspect","elev","tmi","psiAvg","d2c","rs04pBelow0","rs04pBelow10","rs04pBelow5","rs04pBelow4","rs04pBelow8","rs04p5_15","rs04p5_20","rs04p5_10","rs04p8_16","rs04p10_15","rs04p20_25","rs04p14_26","rs04p15_20","rs04pAbove18","rs04pAbove22","rs04pAbove26","rs04pAbove30","rs04avgTemp","rs04avgTmax","rs04avgTmin"
"17","ANN01",2004-05-12,"UMCA","D","862","Alive",12,17,12.4,532568,4255157,274.5,274.5,295.4,505,23,3,3,74,81,32.6100006103516,133.392246428571,933.745725,4.59722871428571,17.9811472857143,35.5944718193984,72.7721215465241,200.268310546875,5.13485888955694,3892.9716796875,35783.578578,0,0.530320814,0.08900626,0.040101721,0.296165884,0.747359155,0.852895149,0.441314554,0.567977308,0.306044601,0.045872457,0.193270736,0.105535994,0.094190141,0.035113459,0.007237872,0,10.67246772,14.7891079812207,7.19957746478873
"18","ANN01",2004-05-12,"UMCA","Q","875","Alive",24,15,25.8,532568,4255157,274.5,274.5,295.4,505,23,3,3,74,81,32.6100006103516,133.392246428571,933.745725,4.59722871428571,17.9811472857143,35.5944718193984,72.7721215465241,200.268310546875,5.13485888955694,3892.9716796875,35783.578578,0,0.530320814,0.08900626,0.040101721,0.296165884,0.747359155,0.852895149,0.441314554,0.567977308,0.306044601,0.045872457,0.193270736,0.105535994,0.094190141,0.035113459,0.007237872,0,10.67246772,14.7891079812207,7.19957746478873
"19","ANN01",2004-05-12,"UMCA","N","879","Alive",7,81,8.2,532568,4255157,274.5,274.5,295.4,505,23,3,3,74,81,32.6100006103516,133.392246428571,933.745725,4.59722871428571,17.9811472857143,35.5944718193984,72.7721215465241,200.268310546875,5.13485888955694,3892.9716796875,35783.578578,0,0.530320814,0.08900626,0.040101721,0.296165884,0.747359155,0.852895149,0.441314554,0.567977308,0.306044601,0.045872457,0.193270736,0.105535994,0.094190141,0.035113459,0.007237872,0,10.67246772,14.7891079812207,7.19957746478873
"20","ANN01",2004-05-12,"UMCA","E","884","Alive",9.25,22,6.4,532568,4255157,274.5,274.5,295.4,505,23,3,3,74,81,32.6100006103516,133.392246428571,933.745725,4.59722871428571,17.9811472857143,35.5944718193984,72.7721215465241,200.268310546875,5.13485888955694,3892.9716796875,35783.578578,0,0.530320814,0.08900626,0.040101721,0.296165884,0.747359155,0.852895149,0.441314554,0.567977308,0.306044601,0.045872457,0.193270736,0.105535994,0.094190141,0.035113459,0.007237872,0,10.67246772,14.7891079812207,7.19957746478873
"21","ANN01",2004-05-12,"UMCA","S","887","Alive",16,1,18,532568,4255157,274.5,274.5,295.4,505,23,3,3,74,81,32.6100006103516,133.392246428571,933.745725,4.59722871428571,17.9811472857143,35.5944718193984,72.7721215465241,200.268310546875,5.13485888955694,3892.9716796875,35783.578578,0,0.530320814,0.08900626,0.040101721,0.296165884,0.747359155,0.852895149,0.441314554,0.567977308,0.306044601,0.045872457,0.193270736,0.105535994,0.094190141,0.035113459,0.007237872,0,10.67246772,14.7891079812207,7.19957746478873
"22","ANN01",2004-05-12,"UMCA","F","889","Alive",13.5,46,14.2,532568,4255157,274.5,274.5,295.4,505,23,3,3,74,81,32.6100006103516,133.392246428571,933.745725,4.59722871428571,17.9811472857143,35.5944718193984,72.7721215465241,200.268310546875,5.13485888955694,3892.9716796875,35783.578578,0,0.530320814,0.08900626,0.040101721,0.296165884,0.747359155,0.852895149,0.441314554,0.567977308,0.306044601,0.045872457,0.193270736,0.105535994,0.094190141,0.035113459,0.007237872,0,10.67246772,14.7891079812207,7.19957746478873
"23","ANN01",2004-05-12,"UMCA","J","900","Alive",13.25,1,13.7,532568,4255157,274.5,274.5,295.4,505,23,3,3,74,81,32.6100006103516,133.392246428571,933.745725,4.59722871428571,17.9811472857143,35.5944718193984,72.7721215465241,200.268310546875,5.13485888955694,3892.9716796875,35783.578578,0,0.530320814,0.08900626,0.040101721,0.296165884,0.747359155,0.852895149,0.441314554,0.567977308,0.306044601,0.045872457,0.193270736,0.105535994,0.094190141,0.035113459,0.007237872,0,10.67246772,14.7891079812207,7.19957746478873
"24","ANN02",2004-05-12,"UMCA","A","227","Alive",20,3,NA,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"25","ANN02",2004-05-12,"UMCA","H","354","Alive",12.5,1,14.3,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"26","ANN02",2004-05-12,"UMCA","E","501","Alive",16.5,58,19.4,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"27","ANN02",2004-05-12,"UMCA","I","531","Alive",11.5,3,11.3,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"28","ANN02",2004-05-12,"UMCA","B","534","Alive",9,24,10.6,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"29","ANN02",2004-05-12,"UMCA","D","535","Alive",14,35,13.6,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"30","ANN02",2004-05-12,"UMCA","C","545","Alive",15.5,0,15.8,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"31","ANN02",2004-05-12,"UMCA","G","559","Alive",19,0,21.6,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"32","ANN02",2004-05-12,"UMCA","H","560","Alive",9.75,3,9.9,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"33","ANN02",2004-05-12,"UMCA","F","599","Alive",15.25,32,16,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"34","ANN02",2004-05-12,"UMCA","F","640","Alive",13,25,12.7,532557,4254989,156,156,145.2,184,11,3,5,83,81,32.5299987792969,139.768270857143,978.377896,4.56455228571429,17.8813952857143,19.2302823303945,81.6881575301686,229.115829467773,5.34851649942915,4621.17810058594,35659.459592,0,0.5798256,0.103563355,0.044138228,0.340940898,0.75605555,0.845623856,0.476262246,0.544084401,0.279793304,0.0383249,0.164603294,0.089568307,0.080848315,0.03294219,0.007535795,0,10.22744967,14.2067010309278,6.95716494845361
"35","ANN03",2004-05-20,"UMCA","Q","3177","Alive",6.099999905,21,8.1,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"36","ANN03",2004-05-20,"UMCA","Q","3178","Alive",23.39999962,23,3.6,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"37","ANN03",2004-05-20,"UMCA","Q","3179","Alive",17.70000076,16,3.8,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"38","ANN03",2004-05-20,"UMCA","T","3180","Alive",22.39999962,0,24.4,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"39","ANN03",2004-05-20,"UMCA","Z","524","Alive",4,18,4.7,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"40","ANN03",2004-05-20,"UMCA","K","537","Alive",13,67,12.9,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"41","ANN03",2004-05-20,"UMCA","N","569","Alive",2.5,19,NA,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"42","ANN03",2004-05-20,"UMCA","E","573","Alive",15.5,82,15.5,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"43","ANN03",2004-05-20,"UMCA","J","574","Alive",12.5,61,NA,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"44","ANN03",2004-05-20,"UMCA","R","601","Alive",12,95,14.5,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"45","ANN03",2004-05-20,"UMCA","C","602","Alive",6.5,0,7,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"46","ANN03",2004-05-20,"UMCA","H","612","Alive",7.25,33,7.2,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"47","ANN03",2004-05-20,"UMCA","BB","614","Alive",20.5,94,22.8,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"48","ANN03",2004-05-20,"UMCA","I","615","Alive",4.25,7,5.2,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"49","ANN03",2004-05-20,"UMCA","V","617","Alive",1.75,8,2.1,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
"50","ANN03",2004-05-20,"UMCA","P","621","Alive",10.5,25,10.5,533352,4254736,330.6,330.6,409.4,950,27,3,4,99,82,32.7799987792969,131.564092571429,920.948648,4.61559985714286,17.8687188571429,20.4743208489983,50.5650948207866,213.148010253906,5.51397827381382,4050.87573242188,36067.386951,0,0.518485915,0.054381847,0.020539906,0.271517997,0.77220266,0.887030516,0.464104069,0.582159624,0.308098592,0.04978482,0.205203443,0.114827856,0.096244131,0.030809859,0.003618936,0,10.90035309,14.2538497652582,7.91544600938967
